"region","materiale","behandling","nedstrømsløsning","år","statistikkvariabel","13136: Avfall frå hushalda,"
"EAK Landet","2.02 Glass","Kompostering","I alt","2023","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","I alt","2024","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","I alt","2025","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2020","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2021","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2022","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2023","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2024","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Henteordning","2025","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Kompostering","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","I alt","2015","Mengd (tonn)",375.1
"EAK Landet","2.02 Glass","Annet","I alt","2016","Mengd (tonn)",360.3
"EAK Landet","2.02 Glass","Annet","I alt","2017","Mengd (tonn)",125.7
"EAK Landet","2.02 Glass","Annet","I alt","2018","Mengd (tonn)",50.1
"EAK Landet","2.02 Glass","Annet","I alt","2019","Mengd (tonn)",72.4
"EAK Landet","2.02 Glass","Annet","I alt","2020","Mengd (tonn)",491.0
"EAK Landet","2.02 Glass","Annet","I alt","2021","Mengd (tonn)",288.0
"EAK Landet","2.02 Glass","Annet","I alt","2022","Mengd (tonn)",602.0
"EAK Landet","2.02 Glass","Annet","I alt","2023","Mengd (tonn)",79.0
"EAK Landet","2.02 Glass","Annet","I alt","2024","Mengd (tonn)",242.0
"EAK Landet","2.02 Glass","Annet","I alt","2025","Mengd (tonn)",204.0
"EAK Landet","2.02 Glass","Annet","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Henteordning","2020","Mengd (tonn)",194.0
"EAK Landet","2.02 Glass","Annet","Henteordning","2021","Mengd (tonn)",118.0
"EAK Landet","2.02 Glass","Annet","Henteordning","2022","Mengd (tonn)",433.0
"EAK Landet","2.02 Glass","Annet","Henteordning","2023","Mengd (tonn)",69.0
"EAK Landet","2.02 Glass","Annet","Henteordning","2024","Mengd (tonn)",242.0
"EAK Landet","2.02 Glass","Annet","Henteordning","2025","Mengd (tonn)",39.0
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2020","Mengd (tonn)",297.0
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2021","Mengd (tonn)",170.0
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2022","Mengd (tonn)",169.0
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2023","Mengd (tonn)",10.0
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2024","Mengd (tonn)",0.0
"EAK Landet","2.02 Glass","Annet","Gjenvinningsstasjon","2025","Mengd (tonn)",165.0
"EAK Landet","2.03 Plast","Ialt","I alt","2015","Mengd (tonn)",37437.1
"EAK Landet","2.03 Plast","Ialt","I alt","2016","Mengd (tonn)",39806.3
"EAK Landet","2.03 Plast","Ialt","I alt","2017","Mengd (tonn)",43874.1
"EAK Landet","2.03 Plast","Ialt","I alt","2018","Mengd (tonn)",46000.9
"EAK Landet","2.03 Plast","Ialt","I alt","2019","Mengd (tonn)",51441.6
"EAK Landet","2.03 Plast","Ialt","I alt","2020","Mengd (tonn)",57366.0
"EAK Landet","2.03 Plast","Ialt","I alt","2021","Mengd (tonn)",61437.0
"EAK Landet","2.03 Plast","Ialt","I alt","2022","Mengd (tonn)",52118.0
"EAK Landet","2.03 Plast","Ialt","I alt","2023","Mengd (tonn)",50538.0
"EAK Landet","2.03 Plast","Ialt","I alt","2024","Mengd (tonn)",52194.0
"EAK Landet","2.03 Plast","Ialt","I alt","2025","Mengd (tonn)",52243.0
"EAK Landet","2.03 Plast","Ialt","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Henteordning","2020","Mengd (tonn)",45572.0
"EAK Landet","2.03 Plast","Ialt","Henteordning","2021","Mengd (tonn)",48422.0
"EAK Landet","2.03 Plast","Ialt","Henteordning","2022","Mengd (tonn)",41793.0
"EAK Landet","2.03 Plast","Ialt","Henteordning","2023","Mengd (tonn)",37814.0
"EAK Landet","2.03 Plast","Ialt","Henteordning","2024","Mengd (tonn)",38867.0
"EAK Landet","2.03 Plast","Ialt","Henteordning","2025","Mengd (tonn)",38029.0
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2020","Mengd (tonn)",11794.0
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2021","Mengd (tonn)",13015.0
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2022","Mengd (tonn)",10325.0
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2023","Mengd (tonn)",12724.0
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2024","Mengd (tonn)",13327.0
"EAK Landet","2.03 Plast","Ialt","Gjenvinningsstasjon","2025","Mengd (tonn)",14214.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2015","Mengd (tonn)",35821.1
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2016","Mengd (tonn)",38351.2
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2017","Mengd (tonn)",42516.8
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2018","Mengd (tonn)",44915.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2019","Mengd (tonn)",46654.6
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2020","Mengd (tonn)",52571.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2021","Mengd (tonn)",55483.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2022","Mengd (tonn)",48572.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2023","Mengd (tonn)",49667.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2024","Mengd (tonn)",51055.0
"EAK Landet","2.03 Plast","Materialgjenvinning","I alt","2025","Mengd (tonn)",51015.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2020","Mengd (tonn)",43036.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2021","Mengd (tonn)",43616.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2022","Mengd (tonn)",39226.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2023","Mengd (tonn)",37691.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2024","Mengd (tonn)",38464.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Henteordning","2025","Mengd (tonn)",37974.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2020","Mengd (tonn)",9535.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2021","Mengd (tonn)",11867.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2022","Mengd (tonn)",9346.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2023","Mengd (tonn)",11976.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2024","Mengd (tonn)",12591.0
"EAK Landet","2.03 Plast","Materialgjenvinning","Gjenvinningsstasjon","2025","Mengd (tonn)",13041.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2015","Mengd (tonn)",1562.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2016","Mengd (tonn)",1374.9
"EAK Landet","2.03 Plast","Forbrenning","I alt","2017","Mengd (tonn)",1310.9
"EAK Landet","2.03 Plast","Forbrenning","I alt","2018","Mengd (tonn)",1052.5
"EAK Landet","2.03 Plast","Forbrenning","I alt","2019","Mengd (tonn)",4064.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2020","Mengd (tonn)",4639.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2021","Mengd (tonn)",5882.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2022","Mengd (tonn)",3416.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2023","Mengd (tonn)",847.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2024","Mengd (tonn)",1108.0
"EAK Landet","2.03 Plast","Forbrenning","I alt","2025","Mengd (tonn)",1222.0
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2020","Mengd (tonn)",2482.0
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2021","Mengd (tonn)",4734.0
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2022","Mengd (tonn)",2455.0
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2023","Mengd (tonn)",123.0
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2024","Mengd (tonn)",397.0
"EAK Landet","2.03 Plast","Forbrenning","Henteordning","2025","Mengd (tonn)",49.0
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2020","Mengd (tonn)",2157.0
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2021","Mengd (tonn)",1148.0
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2022","Mengd (tonn)",961.0
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2023","Mengd (tonn)",724.0
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2024","Mengd (tonn)",711.0
"EAK Landet","2.03 Plast","Forbrenning","Gjenvinningsstasjon","2025","Mengd (tonn)",1173.0
"EAK Landet","2.03 Plast","Deponi","I alt","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2020","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2021","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2022","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2023","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2024","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","I alt","2025","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2020","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2021","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2022","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2023","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2024","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Henteordning","2025","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2020","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2021","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2022","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2023","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2024","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Deponi","Gjenvinningsstasjon","2025","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2020","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2021","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2022","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2023","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2024","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","I alt","2025","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2016","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2017","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2018","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2019","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2020","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2021","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2022","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2023","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2024","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Henteordning","2025","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Gjenvinningsstasjon","2015","Mengd (tonn)",.
"EAK Landet","2.03 Plast","Biogassproduksjon","Gjenvinningsstasjon","2016","Mengd (tonn)",.
