country_code,country_name,municipality_code,municipality_name,population,area_km2,method,total_stores,parent_hhi_store_count_proxy,top_parent,top_parent_store_share_pct,stores_per_10000_population,unknown_parent_store_count,parent_counts,assigned_country_store_points,unassigned_country_store_points,data_quality
no,Norge,0301,Oslo,717710,426,store_count_proxy,377,3865,NorgesGruppen,55.4,5.3,0,NorgesGruppen:209|Reitangruppen:76|Coop Norge:71|Bunnpris AS:21,3849,0,ok
no,Norge,1101,Eigersund,15221,387,store_count_proxy,11,3719,NorgesGruppen,45.5,7.2,0,NorgesGruppen:5|Coop Norge:4|Reitangruppen:2,3849,0,ok
no,Norge,1103,Stavanger,149048,256,store_count_proxy,89,3314,NorgesGruppen,42.7,6,0,NorgesGruppen:38|Coop Norge:29|Reitangruppen:18|Bunnpris AS:4,3849,0,ok
no,Norge,1106,Haugesund,38292,68,store_count_proxy,23,3573,NorgesGruppen,52.2,6,0,NorgesGruppen:12|Coop Norge:5|Reitangruppen:4|Bunnpris AS:2,3849,0,ok
no,Norge,1108,Sandnes,83702,944,store_count_proxy,42,3231,NorgesGruppen,38.1,5,0,NorgesGruppen:16|Reitangruppen:13|Coop Norge:12|Bunnpris AS:1,3849,0,ok
no,Norge,1111,Sokndal,3347,267,store_count_proxy,3,5556,NorgesGruppen,66.7,9,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,1112,Lund,3226,354,store_count_proxy,3,5556,Coop Norge,66.7,9.3,0,Coop Norge:2|NorgesGruppen:1,3849,0,ok
no,Norge,1114,Bjerkreim,2892,577,store_count_proxy,2,10000,Coop Norge,100,6.9,0,Coop Norge:2,3849,0,ok
no,Norge,1119,Hå,19827,248,store_count_proxy,11,3719,Coop Norge,45.5,5.5,0,Coop Norge:5|NorgesGruppen:4|Reitangruppen:2,3849,0,ok
no,Norge,1120,Klepp,20900,102,store_count_proxy,18,4136,Coop Norge,55.6,8.6,0,Coop Norge:10|NorgesGruppen:5|Reitangruppen:3,3849,0,ok
no,Norge,1121,Time,19910,171,store_count_proxy,6,3889,Coop Norge,50,3,0,Coop Norge:3|NorgesGruppen:2|Reitangruppen:1,3849,0,ok
no,Norge,1122,Gjesdal,12362,558,store_count_proxy,8,3438,NorgesGruppen,37.5,6.5,0,NorgesGruppen:3|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,1124,Sola,28685,69,store_count_proxy,16,3047,NorgesGruppen,37.5,5.6,0,NorgesGruppen:6|Coop Norge:5|Reitangruppen:4|Bunnpris AS:1,3849,0,ok
no,Norge,1127,Randaberg,11742,24,store_count_proxy,6,2778,Reitangruppen,33.3,5.1,0,Reitangruppen:2|Coop Norge:2|NorgesGruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,1130,Strand,13703,235,store_count_proxy,9,3086,Coop Norge,44.4,6.6,0,Coop Norge:4|Reitangruppen:2|NorgesGruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1133,Hjelmeland,2643,948,store_count_proxy,6,5000,NorgesGruppen,50,22.7,0,NorgesGruppen:3|Coop Norge:3,3849,0,ok
no,Norge,1134,Suldal,3889,1582,store_count_proxy,8,4688,NorgesGruppen,62.5,20.6,0,NorgesGruppen:5|Coop Norge:2|Bunnpris AS:1,3849,0,ok
no,Norge,1135,Sauda,4572,508,store_count_proxy,3,3333,Bunnpris AS,33.3,6.6,0,Bunnpris AS:1|NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,1144,Kvitsøy,544,6,store_count_proxy,1,10000,Coop Norge,100,18.4,0,Coop Norge:1,3849,0,ok
no,Norge,1145,Bokn,883,45,store_count_proxy,1,10000,Coop Norge,100,11.3,0,Coop Norge:1,3849,0,ok
no,Norge,1146,Tysvær,11570,400,store_count_proxy,8,6250,NorgesGruppen,75,6.9,0,NorgesGruppen:6|Coop Norge:2,3849,0,ok
no,Norge,1149,Karmøy,43306,220,store_count_proxy,28,3546,Coop Norge,39.3,6.5,0,Coop Norge:11|NorgesGruppen:11|Reitangruppen:6,3849,0,ok
no,Norge,1151,Utsira,215,6,store_count_proxy,1,10000,NorgesGruppen,100,46.5,0,NorgesGruppen:1,3849,0,ok
no,Norge,1160,Vindafjord,8938,599,store_count_proxy,11,5372,NorgesGruppen,63.6,12.3,0,NorgesGruppen:7|Coop Norge:4,3849,0,ok
no,Norge,1505,Kristiansund,24404,86,store_count_proxy,20,3100,Bunnpris AS,45,8.2,0,Bunnpris AS:9|NorgesGruppen:5|Reitangruppen:3|Coop Norge:3,3849,0,ok
no,Norge,1506,Molde,32816,1435,store_count_proxy,29,2889,NorgesGruppen,37.9,8.8,0,NorgesGruppen:11|Coop Norge:8|Bunnpris AS:7|Reitangruppen:3,3849,0,ok
no,Norge,1508,Ålesund,58509,353,store_count_proxy,42,3696,NorgesGruppen,54.8,7.2,0,NorgesGruppen:23|Bunnpris AS:7|Reitangruppen:7|Coop Norge:5,3849,0,ok
no,Norge,1511,Vanylven,3026,365,store_count_proxy,7,5918,NorgesGruppen,71.4,23.1,0,NorgesGruppen:5|Coop Norge:2,3849,0,ok
no,Norge,1514,Sande,2438,90,store_count_proxy,5,5200,Coop Norge,60,20.5,0,Coop Norge:3|NorgesGruppen:2,3849,0,ok
no,Norge,1515,Herøy,8968,118,store_count_proxy,6,5000,NorgesGruppen,66.7,6.7,0,NorgesGruppen:4|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,1516,Ulstein,8861,95,store_count_proxy,6,3333,NorgesGruppen,50,6.8,0,NorgesGruppen:3|Coop Norge:1|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,1517,Hareid,5322,77,store_count_proxy,3,3333,Bunnpris AS,33.3,5.6,0,Bunnpris AS:1|NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,1520,Ørsta,10958,650,store_count_proxy,10,5200,NorgesGruppen,70,9.1,0,NorgesGruppen:7|Reitangruppen:1|Coop Norge:1|Bunnpris AS:1,3849,0,ok
no,Norge,1525,Stranda,4348,845,store_count_proxy,6,5000,NorgesGruppen,66.7,13.8,0,NorgesGruppen:4|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,1528,Sykkylven,7617,329,store_count_proxy,7,3061,NorgesGruppen,42.9,9.2,0,NorgesGruppen:3|Bunnpris AS:2|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,1531,Sula,9720,57,store_count_proxy,7,4286,NorgesGruppen,57.1,7.2,0,NorgesGruppen:4|Bunnpris AS:2|Reitangruppen:1,3849,0,ok
no,Norge,1532,Giske,8691,40,store_count_proxy,6,5000,NorgesGruppen,66.7,6.9,0,NorgesGruppen:4|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,1535,Vestnes,7147,399,store_count_proxy,8,4375,NorgesGruppen,62.5,11.2,0,NorgesGruppen:5|Coop Norge:1|Reitangruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,1539,Rauma,7299,1390,store_count_proxy,10,3400,NorgesGruppen,50,13.7,0,NorgesGruppen:5|Bunnpris AS:2|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,1547,Aukra,3678,61,store_count_proxy,3,3333,Coop Norge,33.3,8.2,0,Coop Norge:1|NorgesGruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,1554,Averøy,5955,173,store_count_proxy,7,3061,NorgesGruppen,42.9,11.8,0,NorgesGruppen:3|Coop Norge:2|Reitangruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,1557,Gjemnes,2700,371,store_count_proxy,3,5556,Bunnpris AS,66.7,11.1,0,Bunnpris AS:2|NorgesGruppen:1,3849,0,ok
no,Norge,1560,Tingvoll,3041,322,store_count_proxy,5,4400,NorgesGruppen,60,16.4,0,NorgesGruppen:3|Bunnpris AS:1|Coop Norge:1,3849,0,ok
no,Norge,1563,Sunndal,7227,1648,store_count_proxy,6,3333,NorgesGruppen,50,8.3,0,NorgesGruppen:3|Bunnpris AS:1|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,1566,Surnadal,5953,1315,store_count_proxy,7,3061,NorgesGruppen,42.9,11.8,0,NorgesGruppen:3|Coop Norge:2|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,1573,Smøla,2159,261,store_count_proxy,5,3600,Coop Norge,40,23.2,0,Coop Norge:2|NorgesGruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1576,Aure,3408,622,store_count_proxy,7,4286,Coop Norge,57.1,20.5,0,Coop Norge:4|NorgesGruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1577,Volda,11093,834,store_count_proxy,14,3367,Coop Norge,42.9,12.6,0,Coop Norge:6|NorgesGruppen:5|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1578,Fjord,2492,1144,store_count_proxy,6,3889,NorgesGruppen,50,24.1,0,NorgesGruppen:3|Coop Norge:2|Bunnpris AS:1,3849,0,ok
no,Norge,1579,Hustadvika,13437,508,store_count_proxy,14,3367,Coop Norge,50,10.4,0,Coop Norge:7|Bunnpris AS:3|Reitangruppen:2|NorgesGruppen:2,3849,0,ok
no,Norge,1580,Haram,9357,254,store_count_proxy,12,3472,Coop Norge,50,12.8,0,Coop Norge:6|NorgesGruppen:3|Bunnpris AS:2|Reitangruppen:1,3849,0,ok
no,Norge,1804,Bodø,53712,1311,store_count_proxy,42,3231,Coop Norge,38.1,7.8,0,Coop Norge:16|NorgesGruppen:16|Reitangruppen:7|Bunnpris AS:3,3849,0,ok
no,Norge,1806,Narvik,21580,3195,store_count_proxy,20,2850,Coop Norge,35,9.3,0,Coop Norge:7|Reitangruppen:6|NorgesGruppen:5|Bunnpris AS:2,3849,0,ok
no,Norge,1811,Bindal,1399,1192,store_count_proxy,3,5556,Coop Norge,66.7,21.4,0,Coop Norge:2|NorgesGruppen:1,3849,0,ok
no,Norge,1812,Sømna,1976,192,store_count_proxy,2,10000,Coop Norge,100,10.1,0,Coop Norge:2,3849,0,ok
no,Norge,1813,Brønnøy,7826,999,store_count_proxy,8,3438,Coop Norge,50,10.2,0,Coop Norge:4|NorgesGruppen:2|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,1815,Vega,1208,163,store_count_proxy,2,5000,Coop Norge,50,16.6,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,1816,Vevelstad,480,516,store_count_proxy,2,5000,Coop Norge,50,41.7,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,1818,Herøy,1842,64,store_count_proxy,4,5000,NorgesGruppen,50,21.7,0,NorgesGruppen:2|Coop Norge:2,3849,0,ok
no,Norge,1820,Alstahaug,7421,187,store_count_proxy,7,2653,Reitangruppen,28.6,9.4,0,Reitangruppen:2|NorgesGruppen:2|Coop Norge:2|Bunnpris AS:1,3849,0,ok
no,Norge,1822,Leirfjord,2352,451,store_count_proxy,2,5000,Coop Norge,50,8.5,0,Coop Norge:1|Bunnpris AS:1,3849,0,ok
no,Norge,1824,Vefsn,13469,1838,store_count_proxy,11,2562,Reitangruppen,27.3,8.2,0,Reitangruppen:3|NorgesGruppen:3|Bunnpris AS:3|Coop Norge:2,3849,0,ok
no,Norge,1825,Grane,1447,1881,store_count_proxy,1,10000,Coop Norge,100,6.9,0,Coop Norge:1,3849,0,ok
no,Norge,1826,Aarborte - Hattfjelldal,1284,2411,store_count_proxy,2,5000,Bunnpris AS,50,15.6,0,Bunnpris AS:1|Coop Norge:1,3849,0,ok
no,Norge,1827,Dønna,1427,186,store_count_proxy,3,5556,NorgesGruppen,66.7,21,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,1828,Nesna,1808,181,store_count_proxy,2,5000,Coop Norge,50,11.1,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,1832,Hemnes,4485,1430,store_count_proxy,4,10000,Coop Norge,100,8.9,0,Coop Norge:4,3849,0,ok
no,Norge,1833,Rana,25994,4203,store_count_proxy,19,2687,Coop Norge,36.8,7.3,0,Coop Norge:7|Bunnpris AS:4|Reitangruppen:4|NorgesGruppen:4,3849,0,ok
no,Norge,1834,Lurøy,1886,258,store_count_proxy,6,10000,NorgesGruppen,100,31.8,0,NorgesGruppen:6,3849,0,ok
no,Norge,1835,Træna,442,16,store_count_proxy,1,10000,NorgesGruppen,100,22.6,0,NorgesGruppen:1,3849,0,ok
no,Norge,1836,Rødøy,1139,686,store_count_proxy,5,6800,NorgesGruppen,80,43.9,0,NorgesGruppen:4|Bunnpris AS:1,3849,0,ok
no,Norge,1837,Meløy,6180,798,store_count_proxy,9,4074,Coop Norge,44.4,14.6,0,Coop Norge:4|NorgesGruppen:4|Reitangruppen:1,3849,0,ok
no,Norge,1838,Gildeskål,1958,622,store_count_proxy,5,5200,NorgesGruppen,60,25.5,0,NorgesGruppen:3|Coop Norge:2,3849,0,ok
no,Norge,1839,Beiarn,1062,1179,store_count_proxy,1,10000,Coop Norge,100,9.4,0,Coop Norge:1,3849,0,ok
no,Norge,1840,Saltdal,4880,2084,store_count_proxy,4,3750,Coop Norge,50,8.2,0,Coop Norge:2|Reitangruppen:1|NorgesGruppen:1,3849,0,ok
no,Norge,1841,Fauske - Fuossko,9827,1107,store_count_proxy,9,3827,Coop Norge,55.6,9.2,0,Coop Norge:5|Reitangruppen:2|NorgesGruppen:1|Bunnpris AS:1,3849,0,ok
no,Norge,1845,Sørfold,1858,1471,store_count_proxy,2,5000,Coop Norge,50,10.8,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,1848,Steigen,2672,964,store_count_proxy,6,3889,Coop Norge,50,22.5,0,Coop Norge:3|NorgesGruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1851,Lødingen,2060,508,store_count_proxy,4,3750,NorgesGruppen,50,19.4,0,NorgesGruppen:2|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,1853,Evenes - Evenášši,1330,241,store_count_proxy,2,5000,Bunnpris AS,50,15,0,Bunnpris AS:1|NorgesGruppen:1,3849,0,ok
no,Norge,1856,Røst,460,10,store_count_proxy,1,10000,NorgesGruppen,100,21.7,0,NorgesGruppen:1,3849,0,ok
no,Norge,1857,Værøy,683,19,store_count_proxy,1,10000,Coop Norge,100,14.6,0,Coop Norge:1,3849,0,ok
no,Norge,1859,Flakstad,1229,169,store_count_proxy,1,10000,Bunnpris AS,100,8.1,0,Bunnpris AS:1,3849,0,ok
no,Norge,1860,Vestvågøy,11619,407,store_count_proxy,13,2663,NorgesGruppen,30.8,11.2,0,NorgesGruppen:4|Bunnpris AS:4|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,1865,Vågan,9793,460,store_count_proxy,11,3223,NorgesGruppen,45.5,11.2,0,NorgesGruppen:5|Coop Norge:3|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1866,Hadsel,8236,551,store_count_proxy,6,3889,Coop Norge,50,7.3,0,Coop Norge:3|Reitangruppen:2|NorgesGruppen:1,3849,0,ok
no,Norge,1867,Bø,2634,235,store_count_proxy,3,5556,NorgesGruppen,66.7,11.4,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,1868,Øksnes,4569,311,store_count_proxy,3,3333,Reitangruppen,33.3,6.6,0,Reitangruppen:1|Bunnpris AS:1|Coop Norge:1,3849,0,ok
no,Norge,1870,Sortland - Suortá,10618,697,store_count_proxy,9,2840,NorgesGruppen,33.3,8.5,0,NorgesGruppen:3|Coop Norge:3|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,1871,Andøy,4553,617,store_count_proxy,9,2840,NorgesGruppen,33.3,19.8,0,NorgesGruppen:3|Coop Norge:3|Bunnpris AS:2|Reitangruppen:1,3849,0,ok
no,Norge,1874,Moskenes,954,110,store_count_proxy,3,5556,NorgesGruppen,66.7,31.4,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,1875,Hábmer - Hamarøy,2729,1838,store_count_proxy,5,6800,NorgesGruppen,80,18.3,0,NorgesGruppen:4|Reitangruppen:1,3849,0,ok
no,Norge,3101,Halden,31935,595,store_count_proxy,18,3580,NorgesGruppen,44.4,5.6,0,NorgesGruppen:8|Reitangruppen:6|Coop Norge:4,3849,0,ok
no,Norge,3103,Moss,52051,128,store_count_proxy,28,3750,NorgesGruppen,53.6,5.4,0,NorgesGruppen:15|Reitangruppen:7|Coop Norge:4|Bunnpris AS:2,3849,0,ok
no,Norge,3105,Sarpsborg,59771,370,store_count_proxy,26,3402,NorgesGruppen,38.5,4.3,0,NorgesGruppen:10|Coop Norge:9|Reitangruppen:7,3849,0,ok
no,Norge,3107,Fredrikstad,85230,284,store_count_proxy,47,3708,NorgesGruppen,48.9,5.5,0,NorgesGruppen:23|Coop Norge:13|Reitangruppen:11,3849,0,ok
no,Norge,3110,Hvaler,4787,90,store_count_proxy,6,3333,NorgesGruppen,50,12.5,0,NorgesGruppen:3|Coop Norge:1|Bunnpris AS:1|Reitangruppen:1,3849,0,ok
no,Norge,3112,Råde,7883,105,store_count_proxy,2,5000,Reitangruppen,50,2.5,0,Reitangruppen:1|NorgesGruppen:1,3849,0,ok
no,Norge,3114,Våler,6145,239,store_count_proxy,4,10000,NorgesGruppen,100,6.5,0,NorgesGruppen:4,3849,0,ok
no,Norge,3116,Skiptvet,3919,93,store_count_proxy,3,5556,NorgesGruppen,66.7,7.7,0,NorgesGruppen:2|Reitangruppen:1,3849,0,ok
no,Norge,3118,Indre Østfold,47006,755,store_count_proxy,29,3175,NorgesGruppen,44.8,6.2,0,NorgesGruppen:13|Reitangruppen:8|Coop Norge:5|Bunnpris AS:3,3849,0,ok
no,Norge,3120,Rakkestad,8420,421,store_count_proxy,5,3600,Reitangruppen,40,5.9,0,Reitangruppen:2|Coop Norge:2|NorgesGruppen:1,3849,0,ok
no,Norge,3122,Marker,3658,368,store_count_proxy,2,5000,Reitangruppen,50,5.5,0,Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3124,Aremark,1347,282,store_count_proxy,1,10000,NorgesGruppen,100,7.4,0,NorgesGruppen:1,3849,0,ok
no,Norge,3201,Bærum,130921,189,store_count_proxy,61,4346,NorgesGruppen,59,4.7,0,NorgesGruppen:36|Coop Norge:16|Reitangruppen:8|Bunnpris AS:1,3849,0,ok
no,Norge,3203,Asker,98815,364,store_count_proxy,48,3898,NorgesGruppen,54.2,4.9,0,NorgesGruppen:26|Coop Norge:11|Reitangruppen:10|Bunnpris AS:1,3849,0,ok
no,Norge,3205,Lillestrøm,94201,410,store_count_proxy,44,3564,NorgesGruppen,50,4.7,0,NorgesGruppen:22|Coop Norge:11|Reitangruppen:9|Bunnpris AS:2,3849,0,ok
no,Norge,3207,Nordre Follo,63560,196,store_count_proxy,26,3817,NorgesGruppen,50,4.1,0,NorgesGruppen:13|Coop Norge:8|Reitangruppen:5,3849,0,ok
no,Norge,3209,Ullensaker,43814,250,store_count_proxy,21,4195,NorgesGruppen,57.1,4.8,0,NorgesGruppen:12|Coop Norge:5|Reitangruppen:4,3849,0,ok
no,Norge,3212,Nesodden,20521,61,store_count_proxy,9,4074,NorgesGruppen,55.6,4.4,0,NorgesGruppen:5|Coop Norge:2|Reitangruppen:2,3849,0,ok
no,Norge,3214,Frogn,16244,85,store_count_proxy,9,5062,NorgesGruppen,66.7,5.5,0,NorgesGruppen:6|Reitangruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3216,Vestby,19493,134,store_count_proxy,8,3438,NorgesGruppen,37.5,4.1,0,NorgesGruppen:3|Reitangruppen:3|Coop Norge:2,3849,0,ok
no,Norge,3218,Ås,22005,101,store_count_proxy,12,3472,Coop Norge,41.7,5.5,0,Coop Norge:5|NorgesGruppen:4|Reitangruppen:3,3849,0,ok
no,Norge,3220,Enebakk,11482,195,store_count_proxy,5,4400,NorgesGruppen,60,4.4,0,NorgesGruppen:3|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,3222,Lørenskog,48188,67,store_count_proxy,15,3067,NorgesGruppen,40,3.1,0,NorgesGruppen:6|Coop Norge:4|Reitangruppen:4|Bunnpris AS:1,3849,0,ok
no,Norge,3224,Rælingen,20099,56,store_count_proxy,7,4286,NorgesGruppen,57.1,3.5,0,NorgesGruppen:4|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,3226,Aurskog-Høland,18058,1053,store_count_proxy,12,3750,NorgesGruppen,50,6.6,0,NorgesGruppen:6|Coop Norge:3|Reitangruppen:3,3849,0,ok
no,Norge,3228,Nes,24645,612,store_count_proxy,14,3571,NorgesGruppen,50,5.7,0,NorgesGruppen:7|Coop Norge:4|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,3230,Gjerdrum,7398,82,store_count_proxy,2,5000,Coop Norge,50,2.7,0,Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,3232,Nittedal,25882,179,store_count_proxy,10,2600,Coop Norge,30,3.9,0,Coop Norge:3|NorgesGruppen:3|Bunnpris AS:2|Reitangruppen:2,3849,0,ok
no,Norge,3234,Lunner,9357,272,store_count_proxy,7,4286,NorgesGruppen,57.1,7.5,0,NorgesGruppen:4|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,3236,Jevnaker,7037,194,store_count_proxy,3,3333,NorgesGruppen,33.3,4.3,0,NorgesGruppen:1|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3238,Nannestad,16126,324,store_count_proxy,7,3469,NorgesGruppen,42.9,4.3,0,NorgesGruppen:3|Reitangruppen:2|Coop Norge:2,3849,0,ok
no,Norge,3240,Eidsvoll,27916,386,store_count_proxy,12,3750,Coop Norge,41.7,4.3,0,Coop Norge:5|NorgesGruppen:5|Reitangruppen:2,3849,0,ok
no,Norge,3242,Hurdal,3041,261,store_count_proxy,2,5000,NorgesGruppen,50,6.6,0,NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3301,Drammen,104487,305,store_count_proxy,51,4648,NorgesGruppen,62.7,4.9,0,NorgesGruppen:32|Reitangruppen:11|Coop Norge:8,3849,0,ok
no,Norge,3303,Kongsberg,28848,754,store_count_proxy,18,5617,NorgesGruppen,72.2,6.2,0,NorgesGruppen:13|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,3305,Ringerike,31581,1422,store_count_proxy,17,3702,Coop Norge,41.2,5.4,0,Coop Norge:7|NorgesGruppen:7|Reitangruppen:3,3849,0,ok
no,Norge,3310,Hole,6989,135,store_count_proxy,4,6250,NorgesGruppen,75,5.7,0,NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,3312,Lier,28470,282,store_count_proxy,13,4556,NorgesGruppen,61.5,4.6,0,NorgesGruppen:8|Coop Norge:3|Reitangruppen:2,3849,0,ok
no,Norge,3314,Øvre Eiker,20779,418,store_count_proxy,14,3980,NorgesGruppen,57.1,6.7,0,NorgesGruppen:8|Coop Norge:3|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,3316,Modum,14665,463,store_count_proxy,10,4400,NorgesGruppen,60,6.8,0,NorgesGruppen:6|Coop Norge:2|Reitangruppen:2,3849,0,ok
no,Norge,3318,Krødsherad,2241,340,store_count_proxy,2,5000,NorgesGruppen,50,8.9,0,NorgesGruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3320,Flå,1115,671,store_count_proxy,2,5000,NorgesGruppen,50,17.9,0,NorgesGruppen:1|Reitangruppen:1,3849,0,ok
no,Norge,3322,Nesbyen,3301,772,store_count_proxy,4,6250,NorgesGruppen,75,12.1,0,NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,3324,Gol,4986,514,store_count_proxy,5,4400,NorgesGruppen,60,10,0,NorgesGruppen:3|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3326,Hemsedal,2666,712,store_count_proxy,4,6250,NorgesGruppen,75,15,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,3328,Ål,5007,1081,store_count_proxy,4,6250,NorgesGruppen,75,8,0,NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,3330,Hol,4496,1653,store_count_proxy,8,5938,NorgesGruppen,75,17.8,0,NorgesGruppen:6|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,3332,Sigdal,3526,811,store_count_proxy,3,5556,NorgesGruppen,66.7,8.5,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3334,Flesberg,2781,538,store_count_proxy,4,6250,NorgesGruppen,75,14.4,0,NorgesGruppen:3|Reitangruppen:1,3849,0,ok
no,Norge,3336,Rollag,1395,430,store_count_proxy,2,5000,Coop Norge,50,14.3,0,Coop Norge:1|NorgesGruppen:1,3849,0,ok
no,Norge,3338,Nore og Uvdal,2486,2266,store_count_proxy,6,7222,NorgesGruppen,83.3,24.1,0,NorgesGruppen:5|Coop Norge:1,3849,0,ok
no,Norge,3401,Kongsvinger,18058,953,store_count_proxy,14,3469,NorgesGruppen,50,7.8,0,NorgesGruppen:7|Coop Norge:3|Reitangruppen:3|Bunnpris AS:1,3849,0,ok
no,Norge,3403,Hamar,32879,338,store_count_proxy,22,4752,NorgesGruppen,63.6,6.7,0,NorgesGruppen:14|Reitangruppen:5|Coop Norge:3,3849,0,ok
no,Norge,3405,Lillehammer,28768,451,store_count_proxy,17,4740,NorgesGruppen,58.8,5.9,0,NorgesGruppen:10|Reitangruppen:6|Coop Norge:1,3849,0,ok
no,Norge,3407,Gjøvik,30903,629,store_count_proxy,19,3463,NorgesGruppen,42.1,6.1,0,NorgesGruppen:8|Coop Norge:6|Reitangruppen:5,3849,0,ok
no,Norge,3411,Ringsaker,35612,1123,store_count_proxy,23,4480,NorgesGruppen,60.9,6.5,0,NorgesGruppen:14|Reitangruppen:5|Coop Norge:4,3849,0,ok
no,Norge,3412,Løten,7929,362,store_count_proxy,6,5000,NorgesGruppen,66.7,7.6,0,NorgesGruppen:4|Reitangruppen:1|Coop Norge:1,3849,0,ok
no,Norge,3413,Stange,21605,641,store_count_proxy,14,3571,NorgesGruppen,50,6.5,0,NorgesGruppen:7|Coop Norge:4|Reitangruppen:2|Bunnpris AS:1,3849,0,ok
no,Norge,3414,Nord-Odal,4992,475,store_count_proxy,4,6250,NorgesGruppen,75,8,0,NorgesGruppen:3|Coop Norge:1,3849,0,ok
no,Norge,3415,Sør-Odal,8112,479,store_count_proxy,5,4400,NorgesGruppen,60,6.2,0,NorgesGruppen:3|Coop Norge:1|Reitangruppen:1,3849,0,ok
no,Norge,3416,Eidskog,6040,603,store_count_proxy,3,5556,NorgesGruppen,66.7,5,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3417,Grue,4532,777,store_count_proxy,3,5556,NorgesGruppen,66.7,6.6,0,NorgesGruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3418,Åsnes,7339,1004,store_count_proxy,6,3889,NorgesGruppen,50,8.2,0,NorgesGruppen:3|Reitangruppen:2|Coop Norge:1,3849,0,ok
no,Norge,3419,Våler,3615,678,store_count_proxy,2,10000,NorgesGruppen,100,5.5,0,NorgesGruppen:2,3849,0,ok
no,Norge,3420,Elverum,21761,1209,store_count_proxy,15,4400,NorgesGruppen,60,6.9,0,NorgesGruppen:9|Coop Norge:3|Reitangruppen:3,3849,0,ok
no,Norge,3421,Trysil,6566,2941,store_count_proxy,12,5972,NorgesGruppen,75,18.3,0,NorgesGruppen:9|Coop Norge:2|Reitangruppen:1,3849,0,ok
no,Norge,3422,Åmot,4289,1293,store_count_proxy,6,3889,NorgesGruppen,50,14,0,NorgesGruppen:3|Coop Norge:2|Reitangruppen:1,3849,0,ok
