fartoy_id;antall_sedler;antall_linjer;rundvekt_kg;fangstverdi_kr;siste_landingsdato;topp3_arter_rundvekt
2013062152;350;877;7133163.2;124152428.0;2026-01-02;Sei (1 791 236 kg) | Snabeluer (1 382 506 kg) | Nordøstarktisk torsk (1 262 730 kg)
2013062194;37;266;1960.3;53924.0;2025-12-22;Torsk (834 kg) | Rødspette (552 kg) | Breiflabb (127 kg)
2013062213;28;57;1307.9;0.0;2025-10-18;Grønngylt (930 kg) | Berggylt (378 kg)
2013062252;371;891;7355668.0;135266350.0;2025-12-17;Sei (2 720 042 kg) | Snabeluer (2 101 365 kg) | Uer (vanlig) (765 446 kg)
2013062392;27;158;20436.9;915230.0;2025-09-06;Nordøstarktisk torsk (18 844 kg) | Makrell (841 kg) | Sei (336 kg)
2013062415;5;8;714.5;51650.0;2025-11-30;Breiflabb (300 kg) | Sjøkreps (285 kg) | Torsk (63 kg)
2013062453;15;38;8963.0;506770.0;2025-07-31;Nordøstarktisk torsk (8 535 kg) | Sei (211 kg) | Kongekrabbe  hann- (204 kg)
2013062455;30;113;10557513.0;38421688.0;2025-10-31;Kolmule (6 216 948 kg) | Makrell (1 511 438 kg) | Nordsjøsild (1 454 675 kg)
2013062553;12;113;71570.9;585294.0;2025-11-10;Norsk vårgytende sild (54 600 kg) | Nordøstarktisk torsk (8 404 kg) | Lyr (2 340 kg)
2013062652;54;164;29689.2;574022.0;2025-11-07;Sei (20 728 kg) | Nordøstarktisk torsk (8 658 kg) | Uer (vanlig) (125 kg)
2013062692;29;74;2258.8;430116.0;2025-08-26;Grønngylt (2 207 kg) | Berggylt (46 kg) | Bergnebb (6 kg)
2013062732;52;100;1655.9;123054.0;2025-12-22;Sjøkreps (1 423 kg) | Hummer (194 kg) | Taskekrabbe (28 kg)
2013062752;1;1;6924.0;0.0;2025-09-25;Makrell (6 924 kg)
2013062792;405;1064;8276823.5;156757742.0;2025-11-28;Sei (3 896 376 kg) | Snabeluer (1 442 421 kg) | Torsk (957 201 kg)
2013062812;27;110;5485647.0;30570427.0;2025-10-21;Norsk vårgytende sild (2 000 102 kg) | Makrell (1 909 607 kg) | Nordsjøsild (1 557 215 kg)
2013062813;4;15;414.9;32088.0;2025-02-17;Dypvannsreke (345 kg) | Breiflabb (42 kg) | Annen marin fisk (27 kg)
2013062872;44;173;16892.7;467443.0;2025-12-05;Nordøstarktisk torsk (11 991 kg) | Sei (2 023 kg) | Kongekrabbe  hann- (1 439 kg)
2013062873;49;421;41569.7;1346056.0;2025-11-25;Nordøstarktisk torsk (22 676 kg) | Nordøstarktisk hyse (11 496 kg) | Brosme (3 211 kg)
2013062892;22;67;10610.2;1097705.0;2025-08-13;Nordøstarktisk torsk (9 023 kg) | Kongekrabbe  hann- (1 505 kg) | Kongekrabbe  hunn- (44 kg)
2013062893;58;795;359406.1;5826803.0;2025-12-22;Nordøstarktisk torsk (154 819 kg) | Nordøstarktisk hyse (85 510 kg) | Sei (80 436 kg)
2013062912;439;1453;6951393.2;120400300.0;2026-01-14;Sei (3 119 402 kg) | Snabeluer (1 425 425 kg) | Dypvannsreke (1 250 597 kg)
2013062932;108;525;4076381.4;38901364.0;2025-12-14;Norsk vårgytende sild (1 328 272 kg) | Sei (914 707 kg) | Makrell (511 836 kg)
2013063072;3;6;245.0;4250.0;2025-08-25;Taskekrabbe (221 kg) | Sjøkreps (24 kg)
2013063172;48;105;10190.4;552780.0;2025-10-02;Taskekrabbe  hun- (3 887 kg) | Berggylt (2 547 kg) | Taskekrabbe  han- (2 053 kg)
2013063252;33;94;5154.3;711050.0;2025-12-23;Sjøkreps (5 152 kg) | Lange (3 kg)
2013063272;38;122;12994.9;274575.0;2025-11-07;Nordøstarktisk torsk (6 000 kg) | Sei (5 430 kg) | Kongekrabbe  hann- (1 434 kg)
2013063292;36;153;81491.3;682371.0;2025-12-16;Norsk vårgytende sild (37 313 kg) | Sei (21 106 kg) | Makrell (14 978 kg)
2013063372;43;409;471373.7;14214088.0;2025-12-18;Nordøstarktisk torsk (231 505 kg) | Nordøstarktisk hyse (178 845 kg) | Sei (41 127 kg)
2013063392;3;3;328.7;0.0;2025-12-20;Ål (162 kg) | Taskekrabbe (90 kg) | Hummer (76 kg)
2013063395;20;104;13695.4;436456.0;2025-10-22;Torsk (7 845 kg) | Sei (2 272 kg) | Lange (1 687 kg)
2013063493;313;918;7117172.5;144007729.0;2026-01-02;Sei (1 780 608 kg) | Snabeluer (1 401 565 kg) | Nordøstarktisk torsk (1 289 466 kg)
2013063532;18;58;14618.4;1403355.0;2025-07-03;Nordøstarktisk torsk (13 049 kg) | Kongekrabbe  hann- (1 470 kg) | Kongekrabbe  hunn- (73 kg)
2013063552;34;34;4812.8;1173657.0;2025-07-21;Sjøkreps (4 813 kg)
2013063592;25;133;12161.0;908625.0;2025-12-05;Nordøstarktisk torsk (4 477 kg) | Sei (3 641 kg) | Kongekrabbe  hann- (1 783 kg)
2013063632;6;15;919.8;26749.0;2025-08-29;Nordøstarktisk torsk (345 kg) | Breiflabb (294 kg) | Nordøstarktisk hyse (239 kg)
2013063652;6;26;780.3;22552.0;2025-05-07;Sei (371 kg) | Nordøstarktisk torsk (312 kg) | Nordøstarktisk hyse (58 kg)
2013063672;387;1076;7121367.0;122333032.0;2026-01-28;Sei (1 999 404 kg) | Nordøstarktisk torsk (1 351 045 kg) | Dypvannsreke (1 262 294 kg)
2013063712;18;123;48153.6;1530590.0;2025-12-12;Nordøstarktisk torsk (15 276 kg) | Blåkveite (10 185 kg) | Sei (9 291 kg)
2014063775;9;42;4052.8;65157.0;2025-11-17;Rødspette (2 757 kg) | Nordøstarktisk torsk (925 kg) | Lomre (176 kg)
2014063873;80;618;35827.7;740139.0;2025-12-19;Nordøstarktisk torsk (10 702 kg) | Sei (9 893 kg) | Lyr (6 851 kg)
2014063893;4;20;1797.1;747570.0;2025-12-20;Kongekrabbe  hann- (1 438 kg) | Nordøstarktisk hyse (161 kg) | Brosme (126 kg)
2014063913;3;3;72.3;0.0;2025-12-16;Hummer (72 kg)
2014063932;35;134;3614.4;89625.0;2025-12-31;Nordøstarktisk torsk (1 916 kg) | Kongekrabbe  hann- (1 246 kg) | Sei (371 kg)
2014063972;69;396;54976.6;796344.0;2025-12-04;Breiflabb (19 320 kg) | Sei (8 864 kg) | Nordøstarktisk torsk (8 468 kg)
2014064032;115;785;1535640.1;21460736.0;2026-01-02;Sei (630 793 kg) | Lange (402 931 kg) | Blålange (158 984 kg)
2014064072;16;53;3843805.0;16503271.0;2025-10-16;Norsk vårgytende sild (1 344 076 kg) | Nordsjøsild (1 258 988 kg) | Makrell (1 239 227 kg)
2014064135;27;125;10288.6;392527.0;2025-11-17;Nordøstarktisk torsk (8 817 kg) | Kongekrabbe  hann- (1 409 kg) | Kongekrabbe  hunn- (59 kg)
2014064153;160;495;1627944.5;28635884.0;2025-12-08;Brosme (449 436 kg) | Lange (349 013 kg) | Torsk (263 595 kg)
2014064154;29;234;80882.6;3320547.0;2025-07-27;Nordøstarktisk torsk (44 771 kg) | Sei (23 765 kg) | Blåkveite (9 855 kg)
2014064155;21;113;15131.9;576331.0;2025-11-20;Nordøstarktisk torsk (11 434 kg) | Sei (1 877 kg) | Kveite (950 kg)
2014064212;3;4;17099.5;484360.0;2025-10-31;Makrell (16 912 kg) | Lyr (147 kg) | Hummer (40 kg)
2014064232;20;74;6288.4;551503.0;2025-09-15;Nordøstarktisk torsk (4 846 kg) | Kongekrabbe  hann- (1 085 kg) | Kongekrabbe  hunn- (358 kg)
2014064292;8;22;404.2;11405.0;2025-07-28;Nordøstarktisk torsk (384 kg) | Kveite (20 kg)
2014064312;3;21;4759.5;224643.0;2025-03-31;Nordøstarktisk torsk (4 760 kg)
2014064332;67;274;4521299.4;37258626.0;2025-11-03;Norsk vårgytende sild (1 749 724 kg) | Sei (1 490 281 kg) | Makrell (514 063 kg)
2014064334;48;215;44076.2;516896.0;2025-12-29;Makrell (17 300 kg) | Brosme (13 123 kg) | Nordøstarktisk torsk (8 000 kg)
2014064372;22;72;11747.1;824554.0;2025-12-31;Nordøstarktisk torsk (10 000 kg) | Kongekrabbe  hann- (1 578 kg) | Rødspette (67 kg)
2014064453;18;44;3105.3;5591.0;2025-12-10;Makrell (2 411 kg) | Rødspette (316 kg) | Hyse (220 kg)
2014064494;22;57;11198838.0;38856494.0;2025-10-27;Kolmule (5 924 785 kg) | Norsk vårgytende sild (1 892 796 kg) | Nordsjøsild (1 703 450 kg)
2014064512;268;694;7056433.2;127144064.0;2025-10-24;Sei (1 694 007 kg) | Dypvannsreke (1 578 085 kg) | Snabeluer (1 313 416 kg)
2014064532;101;800;154038.8;2245436.0;2025-11-22;Sei (60 048 kg) | Nordøstarktisk torsk (48 541 kg) | Lange (9 881 kg)
2014064572;7;23;1282.5;0.0;2025-12-27;Kongekrabbe  hann- (1 242 kg) | Kongekrabbe  hunn- (41 kg)
2014064594;8;12;14817.6;30725.0;2025-10-27;Makrell (12 074 kg) | Sei (2 604 kg) | Nordsjøsild (133 kg)
2014064612;47;53;1481.3;262476.0;2025-09-03;Berggylt (1 339 kg) | Grønngylt (143 kg)
2014064613;6;11;396.5;56726.0;2025-08-09;Sjøkreps (274 kg) | Taskekrabbe (122 kg)
2014064653;6;28;2222.8;59777.0;2025-04-23;Nordøstarktisk torsk (1 198 kg) | Nordøstarktisk hyse (955 kg) | Lange (45 kg)
2014064672;39;371;207655.2;8056859.0;2025-08-28;Nordøstarktisk torsk (143 846 kg) | Nordøstarktisk hyse (54 555 kg) | Sei (5 355 kg)
2014064713;45;288;118393.3;3864493.0;2025-12-09;Nordøstarktisk torsk (49 899 kg) | Nordøstarktisk hyse (32 059 kg) | Brosme (14 184 kg)
2014064717;10;43;6782.5;314398.0;2025-03-30;Nordøstarktisk torsk (6 628 kg) | Sei (155 kg)
2014064732;25;199;84597.6;3655016.0;2025-12-09;Nordøstarktisk torsk (58 704 kg) | Nordøstarktisk hyse (10 583 kg) | Blåkveite (10 005 kg)
2014064772;9;63;13123.5;623548.0;2025-03-31;Nordøstarktisk torsk (13 124 kg)
2014064792;59;289;3681392.6;43095108.0;2025-11-24;Norsk vårgytende sild (1 642 716 kg) | Sei (932 185 kg) | Makrell (639 056 kg)
2014064873;136;219;3650.7;397282.0;2025-12-29;Sjøkreps (2 682 kg) | Dypvannsreke (517 kg) | Bergnebb (218 kg)
2014064892;13;16;232.5;33981.0;2025-10-02;Taskekrabbe (92 kg) | Berggylt (51 kg) | Bergnebb (40 kg)
2014064932;50;311;110235.7;1261666.0;2025-12-08;Nordøstarktisk hyse (53 807 kg) | Nordøstarktisk torsk (36 404 kg) | Rødspette (16 957 kg)
2014065132;26;38;944.3;76516.0;2025-12-12;Berggylt (708 kg) | Grønngylt (124 kg) | Hummer (113 kg)
2014065152;1;3;17081.0;0.0;2025-09-02;Makrell (16 686 kg) | Hestmakrell (368 kg) | Sei (27 kg)
2014065212;42;545;85475.0;1726553.0;2025-09-29;Nordøstarktisk hyse (45 074 kg) | Nordøstarktisk torsk (15 798 kg) | Brosme (11 185 kg)
2014065292;11;58;310294.2;30670166.0;2025-06-04;Snøkrabbe (310 294 kg)
2014065313;22;98;9884.2;748583.0;2025-11-12;Nordøstarktisk torsk (8 366 kg) | Kongekrabbe  hann- (1 430 kg) | Kongekrabbe  hunn- (63 kg)
2014065472;10;29;753.8;8558.0;2025-12-19;Torsk (557 kg) | Hummer (136 kg) | Lyr (26 kg)
2014065492;16;79;8760.9;625307.0;2025-09-02;Nordøstarktisk torsk (8 012 kg) | Kongekrabbe  hann- (714 kg) | Kongekrabbe  hunn- (34 kg)
2014065512;3;9;371.9;0.0;2025-11-10;Hummer (372 kg)
2014065613;252;396;94825.5;4173460.0;2025-11-20;Dypvannsreke (94 826 kg)
2014065614;62;93;765.7;113640.0;2026-02-18;Bergnebb (414 kg) | Berggylt (260 kg) | Hummer (92 kg)
2014065617;7;30;27154.9;673758.0;2025-08-04;Makrell (26 643 kg) | Nordsjøsild (318 kg) | Sei (114 kg)
2014065633;30;89;2220.6;763679.0;2025-07-27;Grønngylt (2 072 kg) | Bergnebb (91 kg) | Berggylt (57 kg)
2014065673;13;67;11447.1;1067791.0;2025-06-11;Nordøstarktisk torsk (9 946 kg) | Kongekrabbe  hann- (1 440 kg) | Kongekrabbe  hunn- (62 kg)
2014065714;205;265;44438.6;422566.0;2025-12-28;Taskekrabbe (29 179 kg) | Makrell (13 309 kg) | Sei (1 216 kg)
2014065752;53;422;29410.8;1560828.0;2025-12-03;Nordøstarktisk torsk (18 628 kg) | Nordøstarktisk hyse (3 987 kg) | Brosme (2 838 kg)
2014065793;1;4;353.2;0.0;2025-12-17;Hummer (353 kg)
2014065794;36;126;11191501.0;41409806.0;2025-11-03;Kolmule (4 632 819 kg) | Nordsjøsild (2 223 287 kg) | Makrell (2 206 468 kg)
2014065812;27;50;16252.0;609323.0;2025-12-29;Taskekrabbe (15 510 kg) | Hummer (742 kg)
2014065813;93;258;5687.1;394856.0;2025-09-18;Dypvannsreke (5 221 kg) | Sjøkreps (310 kg) | Annen skate og rokke (121 kg)
2014065814;206;206;166820.0;3799425.0;2025-12-28;Kamskjell (166 820 kg)
2014065832;6;25;121099.0;892517.0;2025-09-16;Norsk vårgytende sild (79 518 kg) | Makrell (41 187 kg) | Hestmakrell (203 kg)
2014065856;7;18;194757.0;2406204.0;2025-10-30;Norsk vårgytende sild (115 788 kg) | Makrell (78 794 kg) | Sei (175 kg)
2014065872;36;144;5963.9;206929.0;2025-11-24;Nordøstarktisk torsk (3 554 kg) | Sei (2 326 kg) | Brosme (47 kg)
2014065892;58;101;2581.3;121269.0;2025-12-28;Brisling (925 kg) | Sjøkreps (651 kg) | Taskekrabbe (435 kg)
2014065914;94;335;352676.0;13587889.0;2025-09-12;Nordøstarktisk torsk (181 646 kg) | Torsk (48 969 kg) | Lange (40 927 kg)
2014065992;2;6;80.6;24093.0;2025-07-20;Grønngylt (49 kg) | Berggylt (25 kg) | Bergnebb (6 kg)
2014066092;22;44;5370.1;119316.0;2025-12-17;Sei (2 665 kg) | Nordøstarktisk torsk (2 255 kg) | Lyr (430 kg)
2014066094;36;41;1247.4;54416.0;2025-11-28;Makrell (1 023 kg) | Taskekrabbe (105 kg) | Sjøkreps (92 kg)
2014066095;13;62;46485.0;2401324.0;2025-03-30;Nordøstarktisk torsk (45 553 kg) | Sei (399 kg) | Nordøstarktisk hyse (277 kg)
2014066172;34;323;950336.1;26366944.0;2025-10-01;Nordøstarktisk torsk (425 173 kg) | Nordøstarktisk hyse (287 663 kg) | Sei (228 678 kg)
2014066175;9;61;48695.2;2490664.0;2025-03-28;Nordøstarktisk torsk (46 832 kg) | Sei (1 240 kg) | Lyr (431 kg)
2014066212;18;60;2866.9;474667.0;2025-10-17;Nordøstarktisk torsk (1 170 kg) | Grønngylt (906 kg) | Berggylt (423 kg)
2014066272;32;86;20101161.0;76416592.0;2025-10-24;Kolmule (12 234 444 kg) | Makrell (2 542 212 kg) | Norsk vårgytende sild (2 467 351 kg)
2014066274;95;402;5653495.5;49268368.0;2025-11-11;Sei (2 847 518 kg) | Norsk vårgytende sild (1 706 474 kg) | Makrell (635 107 kg)
2014066312;59;408;68943.5;1491760.0;2025-12-19;Nordøstarktisk torsk (24 655 kg) | Nordøstarktisk hyse (23 802 kg) | Brosme (15 115 kg)
2014066332;1;1;11650.0;0.0;2025-11-25;Nordsjøsild (11 650 kg)
2014066372;36;285;63746.5;1656411.0;2025-12-19;Nordøstarktisk torsk (44 316 kg) | Sei (9 922 kg) | Kveite (3 506 kg)
2014066412;32;135;13212.1;390739.0;2025-11-10;Nordøstarktisk torsk (7 264 kg) | Sei (2 735 kg) | Taskekrabbe  hun- (1 110 kg)
2014066472;18;41;755.5;21899.0;2025-04-03;Breiflabb (477 kg) | Torsk (248 kg) | Lyr (16 kg)
2014066492;4;12;131.3;0.0;2025-12-22;Dypvannsreke (113 kg) | Lange (11 kg) | Lyr (7 kg)
2014066512;4;9;132.5;0.0;2025-11-12;Hummer (132 kg)
2014066552;83;964;1156003.6;15988868.0;2025-12-17;Sei (636 838 kg) | Hyse (271 760 kg) | Torsk (88 630 kg)
2014066553;18;140;92895.2;4112095.0;2025-06-17;Nordøstarktisk torsk (66 858 kg) | Nordøstarktisk hyse (17 907 kg) | Sei (6 481 kg)
2014066694;11;46;905483.0;3813241.0;2025-11-12;Norsk vårgytende sild (726 938 kg) | Makrell (175 593 kg) | Sei (2 634 kg)
2014066752;20;56;8920.5;378353.0;2025-12-21;Nordøstarktisk torsk (7 998 kg) | Taskekrabbe (650 kg) | Hummer (232 kg)
2014066834;38;274;20940.0;349957.0;2025-08-25;Nordøstarktisk hyse (10 731 kg) | Sei (4 553 kg) | Lyr (1 764 kg)
2014066835;44;203;7109.5;175898.0;2025-12-17;Nordøstarktisk torsk (3 987 kg) | Sei (1 988 kg) | Kongekrabbe  hann- (532 kg)
2014066912;8;33;1112.3;0.0;2025-11-24;Lange (430 kg) | Brosme (417 kg) | Sei (170 kg)
2014067054;8;16;518.2;119512.0;2025-12-01;Grønngylt (325 kg) | Taskekrabbe (84 kg) | Hummer (83 kg)
2014067073;30;152;23656.5;1587327.0;2025-09-11;Nordøstarktisk torsk (22 064 kg) | Kongekrabbe  hann- (1 444 kg) | Sei (65 kg)
2014067133;4;5;49182.6;1222468.0;2025-12-18;Makrell (47 018 kg) | Sei (2 156 kg) | Hummer (9 kg)
2014067193;57;341;16758.3;399326.0;2025-11-13;Sei (9 537 kg) | Taskekrabbe  hun- (1 694 kg) | Sjøkreps (905 kg)
2014067213;2;8;82.3;0.0;2025-11-25;Hummer (82 kg)
2014067273;67;307;16747.5;368585.0;2025-12-05;Nordøstarktisk torsk (10 047 kg) | Nordøstarktisk hyse (4 930 kg) | Sei (890 kg)
2014067293;17;49;25529.3;1853599.0;2025-08-13;Nordøstarktisk torsk (24 004 kg) | Kongekrabbe  hann- (1 440 kg) | Kongekrabbe  hunn- (32 kg)
2014067313;31;134;7300996.0;48939660.0;2025-10-19;Norsk vårgytende sild (2 666 017 kg) | Nordsjøsild (2 180 494 kg) | Makrell (1 833 982 kg)
2014067353;46;421;101670.5;2419750.0;2025-12-13;Nordøstarktisk torsk (50 850 kg) | Sei (43 479 kg) | Nordøstarktisk hyse (4 812 kg)
2014067533;80;422;21392.6;844121.0;2025-12-09;Nordøstarktisk torsk (10 139 kg) | Brosme (4 906 kg) | Nordøstarktisk hyse (3 831 kg)
2014067553;20;62;3675.4;420070.0;2025-12-18;Sjøkreps (3 621 kg) | Hummer (54 kg)
2014067573;171;666;23680.0;1541812.0;2025-12-30;Dypvannsreke (19 963 kg) | Sjøkreps (2 734 kg) | Torsk (237 kg)
2014067613;17;122;45094.5;2403072.0;2025-06-06;Nordøstarktisk torsk (34 845 kg) | Blåkveite (9 613 kg) | Lange (239 kg)
2014067655;55;474;98409.3;1515096.0;2025-10-21;Sei (53 341 kg) | Breiflabb (15 952 kg) | Nordøstarktisk hyse (11 128 kg)
2014067673;10;64;23481.7;1073069.0;2025-11-29;Nordøstarktisk torsk (11 442 kg) | Blåkveite (9 725 kg) | Kongekrabbe  hann- (1 461 kg)
2015067733;10;63;24338.2;1276828.0;2025-03-12;Nordøstarktisk torsk (23 736 kg) | Rødspette (318 kg) | Nordøstarktisk hyse (157 kg)
2015067753;2;15;4581.5;0.0;2025-12-21;Nordøstarktisk torsk (4 222 kg) | Nordøstarktisk hyse (247 kg) | Brosme (69 kg)
2015067773;13;37;904.8;1500.0;2025-12-22;Hummer (865 kg) | Taskekrabbe (40 kg)
2015067793;19;63;8310.2;85672.0;2025-10-01;Sei (8 035 kg) | Nordøstarktisk torsk (106 kg) | Kveite (100 kg)
2015067853;11;42;142386.0;179426.0;2025-10-24;Norsk vårgytende sild (84 424 kg) | Makrell (56 126 kg) | Sei (1 275 kg)
2015067874;11;33;5280.0;0.0;2025-10-27;Taskekrabbe  hun- (4 350 kg) | Taskekrabbe  han- (930 kg)
2015067934;39;115;4125.1;449030.0;2025-12-22;Sjøkreps (2 412 kg) | Breiflabb (1 481 kg) | Hummer (192 kg)
2015067973;10;60;667617.6;105226768.0;2025-04-15;Snøkrabbe (667 618 kg)
2015068053;21;99;3518.2;104214.0;2025-10-24;Nordøstarktisk torsk (2 321 kg) | Kongekrabbe  hann- (717 kg) | Sei (429 kg)
2015068093;75;556;147238.9;3189704.0;2025-12-12;Nordøstarktisk torsk (68 393 kg) | Sei (34 704 kg) | Breiflabb (17 406 kg)
2015068293;55;81;360.8;70543.0;2025-09-11;Bergnebb (277 kg) | Berggylt (83 kg)
2015068313;25;140;13001.9;694715.0;2025-08-14;Nordøstarktisk torsk (9 331 kg) | Kongekrabbe  hann- (1 428 kg) | Nordøstarktisk hyse (1 254 kg)
2015068314;4;5;425.0;36574.0;2025-11-28;Sjøkreps (327 kg) | Taskekrabbe (81 kg) | Hummer (17 kg)
2015068393;2;12;1686604.0;20427565.0;2025-01-16;Norsk vårgytende sild (1 686 313 kg) | Sei (291 kg)
2015068433;40;134;13996277.0;46019182.0;2025-10-30;Kolmule (7 482 343 kg) | Makrell (2 457 288 kg) | Norsk vårgytende sild (2 131 909 kg)
2015068513;42;328;53476.8;2263706.0;2025-12-08;Nordøstarktisk torsk (17 896 kg) | Nordøstarktisk hyse (16 672 kg) | Brosme (5 396 kg)
2015068713;88;713;238678.9;3457678.0;2025-12-10;Nordøstarktisk hyse (102 436 kg) | Sei (38 629 kg) | Brosme (32 573 kg)
2015068773;41;232;28263.8;675546.0;2025-12-17;Nordøstarktisk torsk (19 102 kg) | Kveite (3 507 kg) | Sei (2 063 kg)
2015068813;35;145;5758.1;300208.0;2025-12-20;Nordøstarktisk torsk (3 564 kg) | Sei (1 307 kg) | Kongekrabbe  hann- (780 kg)
2015068853;7;31;2562.0;82842.0;2025-04-14;Nordøstarktisk torsk (1 341 kg) | Sei (1 187 kg) | Brosme (34 kg)
2015068873;72;206;18070.5;271648.0;2025-12-09;Sei (13 487 kg) | Nordøstarktisk torsk (4 429 kg) | Kveite (60 kg)
2015068893;8;53;48885.6;2534384.0;2025-03-17;Nordøstarktisk torsk (48 786 kg) | Kveite (96 kg) | Nordøstarktisk hyse (4 kg)
2015068993;81;211;7045.5;147678.0;2025-12-14;Breiflabb (1 973 kg) | Sei (1 154 kg) | Makrell (1 099 kg)
2015069033;132;1530;4791189.1;79953894.0;2025-12-14;Sei (2 056 525 kg) | Nordøstarktisk torsk (1 075 182 kg) | Norsk vårgytende sild (834 692 kg)
2015069153;81;993;183800.4;2080969.0;2025-12-09;Lange (50 470 kg) | Brosme (43 994 kg) | Nordøstarktisk hyse (36 728 kg)
2015069313;36;135;13914.8;518263.0;2025-12-13;Nordøstarktisk torsk (8 649 kg) | Kveite (4 003 kg) | Brosme (710 kg)
2015069373;3;8;800.9;0.0;2025-12-22;Torsk (435 kg) | Brosme (129 kg) | Sjøkreps (115 kg)
2015069473;48;162;8604.5;504567.0;2025-10-02;Nordøstarktisk torsk (7 131 kg) | Kongekrabbe  hann- (696 kg) | Sei (433 kg)
2015069493;3;3;2033.0;10000.0;2025-10-15;Taskekrabbe (2 000 kg) | Hummer (33 kg)
2015069594;6;12;276.3;0.0;2025-12-31;Taskekrabbe (198 kg) | Hummer (46 kg) | Sjøkreps (24 kg)
2015069633;20;138;27602.3;937180.0;2025-12-29;Nordøstarktisk torsk (16 794 kg) | Sei (7 041 kg) | Nordøstarktisk hyse (2 143 kg)
2015069653;1;3;89.1;0.0;2025-12-17;Hummer (89 kg)
2015069693;13;26;1812.4;51638.0;2025-12-23;Taskekrabbe (1 398 kg) | Hummer (242 kg) | Sjøkreps (172 kg)
2015069713;19;58;11253336.0;39788443.0;2025-11-03;Kolmule (6 455 032 kg) | Norsk vårgytende sild (1 741 833 kg) | Nordsjøsild (1 556 236 kg)
2015069733;29;1001;258267.6;9007221.0;2025-06-29;Sei (99 199 kg) | Breiflabb (60 966 kg) | Lange (35 499 kg)
2015069793;30;108;10722.2;201692.0;2025-08-05;Sei (9 638 kg) | Nordøstarktisk torsk (787 kg) | Lyr (139 kg)
2015069913;12;24;1459.7;0.0;2025-10-19;Grønngylt (951 kg) | Berggylt (503 kg) | Bergnebb (6 kg)
2015070073;26;61;1955.1;134957.0;2025-12-22;Taskekrabbe (1 217 kg) | Hummer (304 kg) | Grønngylt (207 kg)
2015070113;33;90;1878.6;462066.0;2025-08-27;Grønngylt (1 642 kg) | Berggylt (236 kg)
2015070114;19;66;8531.0;342775.0;2025-05-29;Nordøstarktisk torsk (7 763 kg) | Sei (768 kg)
2015070133;122;1164;272554.8;2999678.0;2025-12-18;Nordøstarktisk torsk (93 126 kg) | Nordøstarktisk hyse (73 870 kg) | Rødspette (64 426 kg)
2015070233;20;67;1940.9;497445.0;2025-09-25;Grønngylt (1 278 kg) | Bergnebb (396 kg) | Berggylt (266 kg)
2015070253;18;55;595.1;25467.0;2025-11-28;Hummer (201 kg) | Piggvar (199 kg) | Breiflabb (181 kg)
2015070333;22;204;57252.6;1315266.0;2025-12-17;Nordøstarktisk hyse (22 384 kg) | Nordøstarktisk torsk (10 884 kg) | Blåkveite (10 314 kg)
2015070373;62;345;19046.1;597653.0;2025-12-17;Nordøstarktisk torsk (11 773 kg) | Sei (3 305 kg) | Lange (1 532 kg)
2015070453;12;24;1891.3;3948.0;2025-12-17;Nordøstarktisk torsk (1 438 kg) | Lyr (445 kg) | Sei (5 kg)
2015070474;21;102;4772.4;219328.0;2025-12-31;Nordøstarktisk torsk (3 167 kg) | Kongekrabbe  hann- (1 445 kg) | Kongekrabbe  hunn- (71 kg)
2015070495;18;26;636.3;13895.0;2025-12-16;Taskekrabbe (512 kg) | Sjøkreps (92 kg) | Hummer (33 kg)
2015070513;6;20;485.5;4112.0;2025-11-09;Blålange (132 kg) | Skjellbrosme (106 kg) | Taskekrabbe (92 kg)
2015070553;39;146;19497486.0;61252242.0;2025-11-25;Kolmule (12 440 725 kg) | Norsk vårgytende sild (2 511 184 kg) | Nordsjøsild (2 303 129 kg)
2015070594;13;61;12808.6;523394.0;2025-08-11;Nordøstarktisk torsk (11 162 kg) | Kongekrabbe  hann- (1 628 kg) | Kongekrabbe  hunn- (15 kg)
2015070622;4;4;16076.0;482280.0;2025-07-02;Makrell (16 076 kg)
2015070626;7;17;55759.1;864120.0;2025-12-03;Makrell (55 445 kg) | Hummer (280 kg) | Lyr (34 kg)
2015070629;72;255;15068.2;127494.0;2025-10-30;Taskekrabbe  han- (7 230 kg) | Taskekrabbe  hun- (4 868 kg) | Nordøstarktisk hyse (1 244 kg)
2015070631;5;26;601.9;19344.0;2025-10-30;Nordøstarktisk torsk (390 kg) | Lange (120 kg) | Kveite (70 kg)
2015070635;31;131;6381.0;141967.0;2025-11-17;Nordøstarktisk torsk (4 894 kg) | Kongekrabbe  hann- (718 kg) | Sei (674 kg)
2015070653;21;221;184764.7;7242627.0;2025-03-28;Nordøstarktisk torsk (122 561 kg) | Nordøstarktisk hyse (47 316 kg) | Sei (13 219 kg)
2015070654;123;393;15870.7;1103382.0;2025-12-29;Dypvannsreke (15 440 kg) | Sjøkreps (370 kg) | Hummer (38 kg)
2015070655;32;267;112035.4;2389555.0;2025-12-09;Nordøstarktisk torsk (49 009 kg) | Nordøstarktisk hyse (25 141 kg) | Brosme (13 251 kg)
2015070659;50;111;1708.3;54029.0;2025-09-29;Grønngylt (887 kg) | Bergnebb (719 kg) | Berggylt (102 kg)
2015070674;93;439;41461.8;1031378.0;2025-10-22;Breiflabb (16 304 kg) | Sei (12 384 kg) | Nordøstarktisk torsk (6 198 kg)
